pairIdx	index	syn1	syn2	DiachrD1	DiachrD2	DiachrDG1	DiachrDG2	DiachrDG_avg	DiachrDG_avgstd	FO1	FO2	FE1	FE2	EnoughFreq	FGO1	FGO2	FGE1	FGE2	FEvol1	FEvol2	WNpressure_1	WNpressure_2	WNsenses_1	WNsenses_2	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
138	1142	allow	provide	0.7577639751552795	0.8165680473372781	low	low			295	115	673	1075	True	3	3	3	3	0	0	15	11	10	7	0.94530135	0.83033938	-0.11496197000000008	far	mid	LPC	LPC
139	2068	allow	tolerate	0.7577639751552795	0.8023952095808383	low	low			295	12	673	28	True	3	1	3	1	0	0	15	13	10	4	0.65714394	0.73975117	0.08260723000000003	mid	mid	LD	LD
140	1868	alter	modify	0.6666666666666667	0.7730061349693251	low	low			52	16	69	31	True	2	1	2	2	0	1	8	3	5	3	0.89051119	0.78218633	-0.10832485999999997	mid	mid	LPC	LPC
141	1193	alter	vary	0.6666666666666667	0.7012987012987013	low	low			52	91	69	257	True	2	3	2	3	0	0	8	7	5	4	0.81812831	0.91670048	0.09857217000000007	mid	far	LD	LD
142	1685	amend	improve	0.717948717948718	0.7096774193548387	low	low			10	50	9	133	True	1	2	0	3	-1	1	8	4	3	2	0.8654101	0.90939158	0.04398148000000002	mid	mid	LD	LPC
143	1713	amend	rectify	0.717948717948718	0.907103825136612	low	avg	s2		10	25	9	29	True	1	2	0	1	-1	-1	8	10	3	6	0.9008759	0.82594923	-0.07492666999999997	far	mid	LPC	LPC
144	1543	amuse	divert	0.88268156424581	0.8505747126436781	avg	low	s1		42	17	10	11	True	2	1	0	1	-2	0	2	4	2	4	0.71691703	0.76306194	0.046144910000000094	mid	mid	LD	LPC
145	1480	analyse	analyze	0.7730061349693251	0.7096774193548387	low	low			8	10	12	54	True	0	1	1	2	1	1	9	9	4	4	0.51052577	0.62640973	0.11588396000000001	close	close	LD	LD
146	737	analyse	dissect	0.7730061349693251	0.98989898989899	low	avgstd	s2	s2	8	4	12	7	False	0	0	1	0	1	0	9	4	4	2	0.84162998	0.76492197	-0.07670801000000005	mid	mid	LPC	LPC
147	666	analyse	examine	0.7730061349693251	0.7421383647798743	low	low			8	93	12	135	True	0	3	1	3	1	0	9	11	4	5	0.90550121	0.82587123	-0.07962997999999999	far	mid	LPC	LPC
148	2801	analyze	analyse	0.7096774193548387	0.7730061349693251	low	low			10	8	54	12	True	1	0	2	1	1	1	9	9	4	4	0.72267724	0.64631153	-0.07636571000000003	mid	close	LPC	LPC
149	1673	analyze	dissect	0.7096774193548387	0.98989898989899	low	avgstd	s2	s2	10	4	54	7	False	1	0	2	0	1	0	9	4	4	2	0.92248083	0.82286992	-0.09961091	far	mid	LPC	LPC
150	1618	analyze	examine	0.7096774193548387	0.7421383647798743	low	low			10	93	54	135	True	1	3	2	3	1	0	9	11	4	5	0.94633166	1.0343781	0.08804644000000006	far	far	LD	LD
151	2464	annihilate	eliminate	0.9583333333333334	0.8165680473372781	avgstd	low	s1	s1	7	5	6	76	True	0	0	0	2	0	2	6	16	1	7	0.90923814	0.85480636	-0.05443178000000004	far	mid	LPC	LPC
152	1466	annihilate	eradicate	0.9583333333333334	0.8571428571428572	avgstd	avg	both	s1	7	15	6	47	True	0	1	0	2	0	1	6	10	1	2	0.74077023	0.7849002	0.044129970000000074	mid	mid	LD	LPC
153	999	annihilate	extinguish	0.9583333333333334	0.9361702127659576	avgstd	avg	both	s1	7	2	6	5	False	0	0	0	0	0	0	6	14	1	5	0.5301879	0.58685442	0.05666651999999994	close	close	LD	LPC
154	401	announce	declare	0.7421383647798743	0.7096774193548387	low	low			41	318	60	65	True	2	3	2	2	0	-1	6	3	4	8	0.75727877	0.76663596	0.009357190000000015	mid	mid	LD	LPC
155	818	announce	denote	0.7421383647798743	0.7096774193548387	low	low			41	21	60	21	True	2	1	2	1	0	0	6	2	4	3	0.51673072	0.7315424	0.21481168000000006	close	mid	LD	LD
156	814	announce	foretell	0.7421383647798743	0.8764044943820225	low	avg	s2		41	7	60	3	False	2	0	2	0	0	0	6	20	4	3	0.74864974	1.00628951	0.25763977000000005	mid	far	LD	LD
157	1234	annoy	bother	0.9247311827956988	0.717948717948718	avg	low	s1		15	28	9	44	True	1	2	0	2	-1	0	12	20	1	6	0.65189644	0.76899512	0.11709868000000001	mid	mid	LD	LD
158	2143	annoy	irritate	0.9247311827956988	0.9361702127659576	avg	avg	both		15	5	9	8	True	1	0	0	0	-1	0	12	12	1	3	0.75973117	0.70986257	-0.04986860000000004	mid	mid	LPC	LPC
159	959	annoy	vex	0.9247311827956988	0.9304812834224598	avg	avg	both		15	46	9	4	False	1	2	0	0	-1	-2	12	33	1	5	0.83484654	0.43531069	-0.39953585	mid	close	LPC	LPC
160	446	annul	avoid	0.8235294117647058	0.7261146496815287	low	low			16	105	6	360	True	1	3	0	3	-1	0	13	16	2	5	0.83129427	0.80321898	-0.028075289999999975	mid	mid	LPC	LPC
161	2097	annul	invalidate	0.8235294117647058	0.8372093023255813	low	low			16	11	6	10	True	1	1	0	0	-1	-1	13	7	2	4	0.92508363	0.78469564	-0.14038799000000002	far	mid	LPC	LPC
162	1625	annul	nullify	0.8235294117647058	0.9361702127659576	low	avg	s2		16	3	6	1	False	1	0	0	0	-1	0	13	8	2	3	0.77582918	0.92356515	0.14773596999999994	mid	far	LD	LD
163	921	annul	overturn	0.8235294117647058	0.941798941798942	low	avg	s2		16	4	6	5	False	1	0	0	0	-1	0	13	21	2	6	1.00249082	0.96446037	-0.03803045000000005	far	far	LPC	LPC
164	1360	annul	rescind	0.8235294117647058	0.8095238095238095	low	low			16	8	6	7	True	1	0	0	0	-1	0	13	8	2	1	0.92947206	0.7896673	-0.13980476000000008	far	mid	LPC	LPC
165	1128	annul	revoke	0.8235294117647058	0.6666666666666667	low	low			16	14	6	21	True	1	1	0	1	-1	0	13	8	2	2	0.67225344	0.72081242	0.04855898000000003	mid	mid	LD	LPC
166	1531	annul	vacate	0.8235294117647058	0.8372093023255813	low	low			16	20	6	17	True	1	1	0	1	-1	0	13	13	2	3	0.88360155	0.91738538	0.03378383000000007	mid	far	LD	LPC
167	1577	anticipate	call	0.8235294117647058	0.7577639751552795	low	low			30	1112	45	2187	True	2	3	2	3	0	0	14	27	6	28	0.7976037	0.75751963	-0.04008407000000003	mid	mid	LPC	LPC
168	2099	anticipate	expect	0.8235294117647058	0.6577181208053691	low	low			30	419	45	826	True	2	3	2	3	0	0	14	10	6	6	0.87806725	0.88501742	0.006950170000000089	mid	mid	LD	LPC
169	1820	anticipate	foresee	0.8235294117647058	0.7730061349693251	low	low			30	16	45	16	True	2	1	2	1	0	0	14	6	6	3	0.79804979	0.95781349	0.15976370000000006	mid	far	LD	LD
170	953	anticipate	foretell	0.8235294117647058	0.8764044943820225	low	avg	s2		30	7	45	3	False	2	0	2	0	0	0	14	20	6	3	0.69411691	0.74171606	0.047599150000000034	mid	mid	LD	LPC
171	450	anticipate	predict	0.8235294117647058	0.7951807228915663	low	low			30	18	45	142	True	2	1	2	3	0	2	14	16	6	2	0.65248294	0.85549703	0.20301409000000004	mid	mid	LD	LD
172	390	appear	look	0.7341772151898734	0.6928104575163399	low	low			710	3055	1031	4592	True	3	3	3	3	0	0	4	19	7	10	0.85957215	0.701413	-0.15815915000000003	mid	mid	LPC	LPC
173	1604	appear	seem	0.7341772151898734	0.717948717948718	low	low			710	1745	1031	2144	True	3	3	3	3	0	0	4	2	7	4	0.93712532	0.90187695	-0.03524837000000003	far	mid	LPC	LPC
174	119	appease	assuage	0.9247311827956988	0.9247311827956988	avg	avg	both		2	16	3	36	False	0	1	0	2	0	1	11	14	3	3	0.59180726	0.56709424	-0.024713019999999974	close	close	LPC	LPC
175	1768	appease	quell	0.9247311827956988	0.9130434782608696	avg	avg	both		2	2	3	5	False	0	0	0	0	0	0	11	4	3	2	0.75054917	0.77093376	0.020384590000000036	mid	mid	LD	LPC
176	1411	appease	stay	0.9247311827956988	0.7096774193548387	avg	low	s1		2	340	3	304	False	0	3	0	3	0	0	11	17	3	11	0.84623133	0.91160168	0.06537035000000002	mid	mid	LD	LPC
177	549	applaud	spat	0.9473684210526316	0.8764044943820225	avgstd	avg	both	s1	18	4	73	24	False	1	0	2	1	1	1	3	3	2	7	0.70233362	0.80294092	0.10060729999999996	mid	mid	LD	LD
178	1850	apply	employ	0.7421383647798743	0.7577639751552795	low	low			113	97	344	14	True	3	3	3	1	0	-2	12	6	10	2	0.73158739	0.73976527	0.008177880000000082	mid	mid	LD	LPC
179	2353	apply	enforce	0.7421383647798743	0.6486486486486487	low	low			113	23	344	27	True	3	1	3	1	0	0	12	4	10	2	0.76931531	0.7506167	-0.01869860999999995	mid	mid	LPC	LPC
180	1277	apply	give	0.7421383647798743	0.5815602836879432	low	low			113	3078	344	3385	True	3	3	3	3	0	0	12	40	10	44	0.91787847	0.93644472	0.018566250000000006	far	far	LD	LPC
181	1018	apply	hold	0.7421383647798743	0.7096774193548387	low	low			113	1226	344	959	True	3	3	3	3	0	0	12	55	10	36	0.68135252	0.66161902	-0.01973350000000007	mid	mid	LPC	LPC
182	1612	apply	utilize	0.7421383647798743	0.8764044943820225	low	avg	s2		113	7	344	41	True	3	0	3	2	0	2	12	4	10	2	1.10631352	1.00426026	-0.10205326000000015	far	far	LPC	LPC
183	1366	appoint	constitute	0.6013986013986015	0.7951807228915663	low	low			40	174	7	154	True	2	3	0	3	-2	0	4	13	3	4	0.51388077	0.51069823	-0.003182539999999956	close	close	LD	LPC
184	1039	appoint	nominate	0.6013986013986015	0.6666666666666667	low	low			40	15	7	3	False	2	1	0	0	-2	-1	4	7	3	4	0.84187088	0.83347341	-0.008397470000000018	mid	mid	LD	LPC
185	2607	appraise	assess	0.9637305699481864	0.9361702127659576	avgstd	avg	both	s1	2	5	17	266	False	0	0	1	3	1	3	6	6	2	4	0.69739687	0.77686211	0.0794652400000001	mid	mid	LD	LD
186	861	apprehend	comprehend	0.8571428571428572	0.6394557823129252	avg	low	s1		24	49	2	20	False	2	2	0	1	-2	-1	14	11	3	3	0.80066881	0.74882953	-0.05183928000000004	mid	mid	LPC	LPC
187	83	apprehend	dig	0.8571428571428572	0.8165680473372781	avg	low	s1		24	15	2	45	False	2	1	0	2	-2	1	14	26	3	8	0.81397502	0.98959106	0.17561603999999997	mid	far	LD	LD
188	1827	arbitrate	intercede	0.8700564971751412	0.8764044943820225	avg	avg	both		20	3	6	1	False	1	0	0	0	-1	0	4	4	1	1	0.62465375	0.71726011	0.09260636	close	mid	LD	LD
189	133	arbitrate	mediate	0.8700564971751412	0.907103825136612	avg	avg	both		20	2	6	13	False	1	0	0	1	-1	1	4	4	1	2	0.7919825	0.714292	-0.0776905	mid	mid	LPC	LPC
190	218	argue	contend	0.7421383647798743	0.8571428571428572	low	avg	s2		40	40	433	162	True	2	2	3	3	1	1	5	17	3	6	0.83992112	0.84992099	0.009999870000000022	mid	mid	LD	LPC
191	164	argue	indicate	0.7421383647798743	0.6486486486486487	low	low			40	183	433	383	True	2	3	3	3	1	0	5	7	3	5	0.82947675	0.748003	-0.08147375000000001	mid	mid	LPC	LPC
192	1936	arise	develop	0.7730061349693251	0.7341772151898734	low	low			196	88	161	342	True	3	3	3	3	0	0	16	22	7	21	0.82989195	0.74769165	-0.0822003	mid	mid	LPC	LPC
193	2731	arise	grow	0.7730061349693251	0.6842105263157895	low	low			196	602	161	754	True	3	3	3	3	0	0	16	14	7	10	0.68761899	0.67102989	-0.016589100000000023	mid	mid	LD	LPC
194	670	arise	originate	0.7730061349693251	0.8700564971751412	low	avg	s2		196	22	161	30	True	3	1	3	1	0	0	16	8	7	3	0.8166393	0.81944305	0.0028037499999999937	mid	mid	LD	LPC
195	1666	arouse	awaken	0.7878787878787878	0.8636363636363636	low	avg	s2		42	26	6	13	True	2	2	0	1	-2	-1	31	7	7	3	0.74468022	0.8371965	0.09251628	mid	mid	LD	LD
196	2591	arouse	conjure	0.7878787878787878	0.9010989010989012	low	avg	s2		42	9	6	17	True	2	1	0	1	-2	0	31	19	7	3	0.67075503	0.8269303	0.15617526999999998	mid	mid	LD	LD
197	1732	arouse	elicit	0.7878787878787878	0.8950276243093923	low	avg	s2		42	5	6	10	True	2	0	0	0	-2	0	31	10	7	3	0.89292703	0.79104828	-0.1018787499999999	mid	mid	LPC	LPC
198	1779	arouse	evoke	0.7878787878787878	0.9361702127659576	low	avg	s2		42	3	6	38	False	2	0	0	2	-2	2	31	21	7	5	0.70022751	0.7232657	0.02303818999999996	mid	mid	LD	LPC
199	42	arouse	excite	0.7878787878787878	0.7730061349693251	low	low			42	41	6	41	True	2	2	0	2	-2	0	31	15	7	8	0.67096752	0.8265299	0.15556238	mid	mid	LD	LD
200	2562	arouse	invoke	0.7878787878787878	0.9583333333333334	low	avgstd	s2	s2	42	14	6	23	True	2	1	0	1	-2	0	31	11	7	3	0.76320655	0.91658156	0.15337500999999998	mid	far	LD	LD
201	2310	arouse	kindle	0.7878787878787878	0.9189189189189187	low	avg	s2		42	29	6	8	True	2	2	0	0	-2	-2	31	9	7	3	0.96829033	0.84162416	-0.12666617000000002	far	mid	LPC	LPC
202	926	arouse	provoke	0.7878787878787878	0.7654320987654322	low	low			42	22	6	40	True	2	1	0	2	-2	1	31	20	7	4	0.64338076	0.60956568	-0.03381508	mid	close	LPC	LPC
203	290	arouse	raise	0.7878787878787878	0.8165680473372781	low	low			42	15	6	88	True	2	1	0	2	-2	1	31	39	7	27	0.89506795	0.90793868	0.012870730000000052	mid	mid	LD	LPC
204	2412	arouse	rouse	0.7878787878787878	0.9130434782608696	low	avg	s2		42	34	6	10	True	2	2	0	0	-2	-2	31	15	7	4	0.8165199	0.90125297	0.08473307000000008	mid	mid	LD	LD
205	2756	arouse	stimulate	0.7878787878787878	0.7577639751552795	low	low			42	20	6	40	True	2	1	0	2	-2	1	31	17	7	7	0.61053511	0.56005422	-0.05048089	close	close	LPC	LPC
206	962	arouse	waken	0.7878787878787878	0.9847715736040608	low	avgstd	s2	s2	42	12	6	3	False	2	1	0	0	-2	-1	31	7	7	2	0.55068604	0.69768528	0.14699923999999998	close	mid	LD	LD
207	2045	arrange	put	0.7577639751552795	0.7421383647798743	low	low			56	8	149	4	False	2	0	3	0	1	0	12	15	7	9	0.65885504	0.70312819	0.044273150000000094	mid	mid	LD	LPC
208	1663	arrive	come	0.7341772151898734	0.6486486486486487	low	low			96	6804	302	7570	True	3	3	3	3	0	0	5	19	2	21	0.56521931	0.64438043	0.07916111999999997	close	close	LD	LD
209	170	arrive	get	0.7341772151898734	0.6301369863013699	low	low			96	2654	302	10187	True	3	3	3	3	0	0	5	69	2	36	0.89471439	0.72097131	-0.17374307999999994	mid	mid	LPC	LPC
210	2652	ascertain	assure	0.717948717948718	0.9010989010989012	low	avg	s2		22	272	2	107	False	1	3	0	3	-1	0	12	12	4	6	0.6904872	0.9409992	0.25051200000000007	mid	far	LD	LD
211	373	ascertain	determine	0.717948717948718	0.717948717948718	low	low			22	64	2	130	False	1	3	0	3	-1	0	12	21	4	8	0.91290021	0.86075365	-0.05214655999999995	far	mid	LPC	LPC
212	1502	ascertain	ensure	0.717948717948718	0.75	low	low			22	2	2	48	False	1	0	0	2	-1	2	12	9	4	2	0.83145687	1.00453107	0.17307420000000007	mid	far	LD	LD
213	1106	ascertain	find	0.717948717948718	0.6666666666666667	low	low			22	35	2	48	False	1	2	0	2	-1	0	12	26	4	16	0.60071016	0.76032811	0.15961795	close	mid	LD	LD
214	1077	ascertain	insure	0.717948717948718	0.75	low	low			22	6	2	4	False	1	0	0	0	-1	0	12	11	4	4	0.65815299	0.64240595	-0.015747040000000045	mid	close	LD	LPC
215	1777	ascertain	learn	0.717948717948718	0.5915492957746479	low	low			22	418	2	880	False	1	3	0	3	-1	0	12	22	4	6	0.86283867	0.86326613	0.0004274599999999351	mid	mid	LD	LPC
216	297	ascertain	see	0.717948717948718	0.6928104575163399	low	low			22	41	2	35	False	1	2	0	2	-1	0	12	54	4	24	0.82477344	0.78711005	-0.03766338999999996	mid	mid	LPC	LPC
217	1219	ascribe	assign	0.8304093567251463	0.75	low	low			25	15	10	28	True	2	1	0	1	-2	0	3	12	1	8	0.7863658	0.73823904	-0.048126760000000046	mid	mid	LPC	LPC
218	426	ascribe	impute	0.8304093567251463	0.9130434782608696	low	avg	s2		25	7	10	3	False	2	0	0	0	-2	0	3	3	1	2	0.68688335	0.65626403	-0.030619320000000005	mid	mid	LPC	LPC
219	2286	ask	enquire	0.5294117647058824	0.8505747126436781	low	low			1198	7	2372	9	True	3	0	3	0	0	0	14	4	7	3	0.83370601	0.92064803	0.08694201999999995	mid	far	LD	LD
220	2673	ask	expect	0.5294117647058824	0.6577181208053691	low	low			1198	419	2372	826	True	3	3	3	3	0	0	14	10	7	6	0.41164459	0.47003337	0.05838878000000003	close	close	LD	LPC
221	1304	ask	inquire	0.5294117647058824	0.6754966887417219	low	low			1198	33	2372	25	True	3	2	3	1	0	-1	14	4	7	3	0.89223773	0.64158829	-0.25064944	mid	close	LPC	LPC
222	2133	ask	involve	0.5294117647058824	0.7341772151898734	low	low			1198	43	2372	216	True	3	2	3	3	0	1	14	11	7	7	0.58223684	0.65824286	0.07600602000000001	close	mid	LD	LD
223	708	ask	necessitate	0.5294117647058824	0.9130434782608696	low	avg	s2		1198	9	2372	4	False	3	1	3	0	0	-1	14	8	7	2	0.4459212	0.6747091	0.22878789999999993	close	mid	LD	LD
224	2056	ask	require	0.5294117647058824	0.7730061349693251	low	low			1198	271	2372	666	True	3	3	3	3	0	0	14	11	7	4	0.67684392	0.74370973	0.06686580999999991	mid	mid	LD	LD
225	623	ask	take	0.5294117647058824	0.7096774193548387	low	low			1198	35	2372	115	True	3	2	3	3	0	1	14	65	7	42	0.86724226	0.8620419	-0.005200360000000015	mid	mid	LD	LPC
226	1139	assemble	gather	0.8439306358381503	0.7654320987654322	low	low			24	4	43	7	False	2	0	2	0	0	0	10	16	3	9	0.74148019	0.79726767	0.05578748	mid	mid	LD	LPC
227	1536	assemble	meet	0.8439306358381503	0.75	low	low			24	22	43	57	True	2	1	2	2	0	1	10	24	3	11	0.78257037	0.81543294	0.032862570000000035	mid	mid	LD	LPC
228	2928	assert	affirm	0.7261146496815287	0.7421383647798743	low	low			98	9	55	1	False	3	1	2	0	-1	-1	10	11	4	3	0.79354634	0.75652112	-0.03702521999999997	mid	mid	LPC	LPC
229	1319	assert	aver	0.7261146496815287	0.98989898989899	low	avgstd	s2	s2	98	9	55	2	False	3	1	2	0	-1	-1	10	8	4	2	0.90615052	0.99061947	0.08446894999999999	far	far	LD	LD
230	2376	assert	insist	0.7261146496815287	0.7730061349693251	low	low			98	221	55	292	True	3	3	2	3	-1	0	10	3	4	3	0.87002714	0.84646465	-0.02356248999999999	mid	mid	LPC	LPC
231	323	assert	maintain	0.7261146496815287	0.7012987012987013	low	low			98	143	55	240	True	3	3	2	3	-1	0	10	13	4	10	0.94036843	0.88008963	-0.06027880000000008	far	mid	LPC	LPC
232	1504	assert	swear	0.7261146496815287	0.7804878048780488	low	low			98	191	55	330	True	3	3	2	3	-1	0	10	20	4	5	0.92107699	0.82291754	-0.09815945000000004	far	mid	LPC	LPC
233	2111	assert	verify	0.7261146496815287	0.8095238095238095	low	low			98	3	55	12	False	3	0	2	1	-1	1	10	7	4	4	0.70746342	0.69085509	-0.01660832999999995	mid	mid	LD	LPC
234	458	assess	appraise	0.9361702127659576	0.9637305699481864	avg	avgstd	both	s2	5	2	266	17	False	0	0	3	1	3	1	6	6	4	2	0.92753282	0.76504437	-0.16248845	far	mid	LPC	LPC
235	1857	assign	ascribe	0.75	0.8304093567251463	low	low			15	25	28	10	True	1	2	1	0	0	-2	12	3	8	1	0.94944747	0.91117058	-0.03827689000000001	far	mid	LPC	LPC
236	470	assign	designate	0.75	0.7341772151898734	low	low			15	10	28	11	True	1	1	1	1	0	0	12	12	8	5	0.94897647	0.90976368	-0.03921279	far	mid	LPC	LPC
237	821	assign	impute	0.75	0.9130434782608696	low	avg	s2		15	7	28	3	False	1	0	1	0	0	0	12	3	8	2	0.65037535	0.59846401	-0.05191133999999997	mid	close	LPC	LPC
238	792	assign	put	0.75	0.7421383647798743	low	low			15	8	28	4	False	1	0	1	0	0	0	12	15	8	9	0.92113556	0.88660322	-0.03453233999999994	far	mid	LPC	LPC
239	2952	assign	specify	0.75	0.7951807228915663	low	low			15	6	28	39	True	1	0	1	2	0	2	12	25	8	7	0.58186999	0.46389508	-0.11797490999999993	close	close	LPC	LPC
240	2678	assimilate	absorb	0.8505747126436781	0.7341772151898734	low	low			27	23	29	48	True	2	1	1	2	-1	1	4	18	5	9	0.7919825	0.714292	-0.0776905	mid	mid	LPC	LPC
241	1045	assist	attend	0.7261146496815287	0.6754966887417219	low	low			5	133	11	187	True	0	3	0	3	0	0	6	12	3	5	0.65224343	0.57747636	-0.07476706999999994	mid	close	LPC	LPC
242	2617	assist	serve	0.7261146496815287	0.8023952095808383	low	low			5	4	11	20	False	0	0	0	1	0	1	6	17	3	15	0.94633166	1.0343781	0.08804644000000006	far	far	LD	LD
243	37	assuage	allay	0.9247311827956988	0.88268156424581	avg	avg	both		16	5	36	2	False	1	0	2	0	1	0	14	6	3	2	0.82280362	0.82040666	-0.0023969600000000035	mid	mid	LD	LPC
244	1805	assuage	alleviate	0.9247311827956988	0.7804878048780488	avg	low	s1		16	30	36	84	True	1	2	2	2	1	0	14	5	3	2	0.6631376	0.71595855	0.05282094999999998	mid	mid	LD	LPC
245	383	assuage	appease	0.9247311827956988	0.9247311827956988	avg	avg	both		16	2	36	3	False	1	0	2	0	1	0	14	11	3	3	0.95952288	0.83765295	-0.12186993000000002	far	mid	LPC	LPC
246	2902	assuage	quench	0.9247311827956988	0.9189189189189187	avg	avg	both		16	40	36	14	True	1	2	2	1	1	-1	14	8	3	6	0.61669707	0.63369914	0.01700207000000009	close	close	LD	LPC
247	1033	assuage	relieve	0.9247311827956988	0.8095238095238095	avg	low	s1		16	43	36	29	True	1	2	2	1	1	-1	14	17	3	11	0.84465822	0.85040342	0.005745200000000006	mid	mid	LD	LPC
248	2723	assume	accept	0.7730061349693251	0.5915492957746479	low	low			138	273	398	318	True	3	3	3	3	0	0	21	11	9	11	0.84372224	0.82583609	-0.017886149999999934	mid	mid	LD	LPC
249	1859	assume	acquire	0.7730061349693251	0.6754966887417219	low	low			138	65	398	69	True	3	3	3	2	0	-1	21	13	9	7	0.84709038	0.8701065	0.023016119999999973	mid	mid	LD	LPC
250	1763	assume	adopt	0.7730061349693251	0.6666666666666667	low	low			138	60	398	68	True	3	2	3	2	0	0	21	14	9	7	0.86780831	0.95261745	0.08480913999999995	mid	far	LD	LD
251	481	assume	feign	0.7730061349693251	0.979591836734694	low	avgstd	s2	s2	138	6	398	3	False	3	0	3	0	0	0	21	6	9	2	0.86127397	0.96206807	0.1007941	mid	far	LD	LD
252	2569	assume	presume	0.7730061349693251	0.7261146496815287	low	low			138	253	398	59	True	3	3	3	2	0	-1	21	4	9	4	0.73797815	0.73223589	-0.005742259999999999	mid	mid	LD	LPC
253	1199	assume	seize	0.7730061349693251	0.7421383647798743	low	low			138	75	398	43	True	3	3	3	2	0	-1	21	15	9	8	0.71376446	0.76867483	0.054910369999999986	mid	mid	LD	LPC
254	2614	assume	simulate	0.7730061349693251	0.979591836734694	low	avgstd	s2	s2	138	3	398	6	False	3	0	3	0	0	0	21	6	9	3	0.78897052	1.00433074	0.2153602200000001	mid	far	LD	LD
255	975	assume	take	0.7730061349693251	0.7096774193548387	low	low			138	35	398	115	True	3	2	3	3	0	1	21	65	9	42	0.51145457	0.61781898	0.10636440999999996	close	close	LD	LD
256	48	assume	usurp	0.7730061349693251	0.9189189189189187	low	avg	s2		138	3	398	5	False	3	0	3	0	0	0	21	4	9	2	0.7224372	0.76655519	0.04411799000000005	mid	mid	LD	LPC
257	2253	assume	wear	0.7730061349693251	0.7804878048780488	low	low			138	73	398	136	True	3	3	3	3	0	0	21	24	9	9	0.59714077	0.49033898	-0.10680179000000001	close	close	LPC	LPC
258	735	assure	ascertain	0.9010989010989012	0.717948717948718	avg	low	s1		272	22	107	2	False	3	1	3	0	0	-1	12	12	6	4	1.01088895	0.81885701	-0.19203194	far	mid	LPC	LPC
259	558	assure	ensure	0.9010989010989012	0.75	avg	low	s1		272	2	107	48	False	3	0	3	2	0	2	12	9	6	2	0.71555443	0.93583683	0.2202824	mid	far	LD	LD
260	159	assure	insure	0.9010989010989012	0.75	avg	low	s1		272	6	107	4	False	3	0	3	0	0	0	12	11	6	4	0.926779	0.94317955	0.016400549999999958	far	far	LD	LPC
261	606	assure	reassure	0.9010989010989012	0.8700564971751412	avg	avg	both		272	2	107	18	False	3	0	3	1	0	1	12	1	6	2	0.61624694	0.58943726	-0.026809680000000058	close	close	LPC	LPC
262	2361	assure	see	0.9010989010989012	0.6928104575163399	avg	low	s1		272	41	107	35	True	3	2	3	2	0	0	12	54	6	24	0.76903513	0.86459037	0.09555524000000004	mid	mid	LD	LD
263	2893	assure	tell	0.9010989010989012	0.5294117647058824	avg	low	s1		272	3571	107	4521	True	3	3	3	3	0	0	12	17	6	8	0.77021718	0.81201466	0.041797480000000053	mid	mid	LD	LPC
264	1890	atone	repent	0.8571428571428572	0.6577181208053691	avg	low	s1		12	25	5	16	True	1	2	0	1	-1	-1	4	3	2	2	0.71201308	0.76352023	0.05150715000000006	mid	mid	LD	LPC
265	2387	attach	bind	0.88268156424581	0.8636363636363636	avg	avg	both		53	3	82	29	False	2	0	2	1	0	1	7	15	5	10	0.81812831	0.91670048	0.09857217000000007	mid	far	LD	LD
266	1517	attach	seize	0.88268156424581	0.7421383647798743	avg	low	s1		53	75	82	43	True	2	3	2	2	0	-1	7	15	5	8	0.69515105	0.90783621	0.21268516000000004	mid	mid	LD	LD
