pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
1266	history	memoir	12	False	3	5	2	False		0.6486486486486487	0.9010989010989012		avg	syn		4726	47	6411	100	True	4	0	4	1	0	1	6	0.78574442	0.78001823	-0.005726189999999964	mid	mid	LPC	LPC
1267	history	narrative	12	False	3	5	1	False		0.6486486486486487	0.8095238095238095					4726	33	6411	164	True	4	0	4	1	0	1	8	0.66414116	0.73746799	0.07332682999999995	mid	mid	LD	LPC
1268	history	autobiography	12	False	3	5	1	False		0.6486486486486487	0.8304093567251463					4726	54	6411	165	True	4	0	4	1	0	1	10	0.74474367	0.73846409	-0.006279579999999951	mid	mid	LPC	LPC
1269	history	memorial	12	False	3	5	3	False		0.6486486486486487	0.8700564971751412		avg	syn		4726	220	6411	615	True	4	2	4	2	0	0	7	0.83910423	0.81341769	-0.025686540000000035	mid	mid	LPC	LPC
1270	home	abode	8	True	16	9	2	True		0.6754966887417219	0.8700564971751412		avg	syn		6396	225	9114	23	True	4	2	4	0	0	-2	3	0.80628216	0.78106023	-0.025221929999999948	mid	mid	LPC	LPC
1271	home	dwelling	8	True	16	9	1	True		0.6754966887417219	0.717948717948718					6396	341	9114	102	True	4	2	4	1	0	-1	8	0.85216679	0.83639928	-0.015767509999999985	mid	mid	LPC	LPC
1272	home	habitation	8	True	16	9	3	True		0.6754966887417219	0.9010989010989012		avg	syn		6396	70	9114	48	True	4	1	4	0	0	-1	9	0.91839387	0.89615105	-0.022242819999999996	far	mid	LPC	LPC
1273	home	fireside	8	False	16	9	2	False		0.6754966887417219	0.9528795811518324		avgstd	syn	syn	6396	108	9114	15	True	4	1	4	0	0	-1	7	0.72104166	0.8692105	0.14816883999999997	mid	mid	LD	LD
1274	home	hearth	8	False	16	9	3	False		0.6754966887417219	0.7261146496815287					6396	297	9114	190	True	4	2	4	1	0	-1	5	0.73422351	0.74448872	0.010265210000000025	mid	mid	LPC	LPC
1275	home	house	8	True	16	9	12	True		0.6754966887417219	0.6111111111111112					6396	13998	9114	18072	True	4	4	4	4	0	0	2	0.72754933	0.6869243	-0.04062502999999995	mid	mid	LPC	LPC
1276	home	residence	8	False	16	9	4	True	place	0.6754966887417219	0.8095238095238095					6396	583	9114	380	True	4	3	4	2	0	-1	8	0.82879273	0.66724345	-0.16154928000000002	mid	mid	LPC	LPC
1277	hunt	chase	5	False	8	8	3	False		0.8571428571428572	0.9189189189189187	avg	avg	both		201	527	402	515	True	2	3	2	2	0	-1	4	0.58444821	0.65077508	0.06632686999999993	close	close	LD	LPC
1278	hunt	hunting	5	True	8	8	3	True		0.8571428571428572	0.7730061349693251	avg		entry		201	411	402	1217	True	2	2	2	3	0	1	3	0.52759354	0.67601653	0.14842298999999992	close	mid	LD	LD
1279	hunt	inquisition	5	False	8	8	2	False		0.8571428571428572	0.8235294117647058	avg		entry		201	45	402	49	True	2	0	2	0	0	0	9	0.98297664	0.90189457	-0.08108207	far	mid	LPC	LPC
1280	hunt	pursuit	5	False	8	8	4	False		0.8571428571428572	0.8023952095808383	avg		entry		201	505	402	375	True	2	3	2	2	0	-1	5	0.7755237	0.76604694	-0.009476760000000084	mid	mid	LPC	LPC
1281	hunt	search	5	True	8	8	5	True		0.8571428571428572	0.8764044943820225	avg	avg	both		201	604	402	1055	True	2	3	2	3	0	0	6	0.7223371	0.82088123	0.09854413000000006	mid	mid	LD	LPC
1282	hypocrisy	affectation	5	False	1	2	1	False		0.7421383647798743	0.9528795811518324		avgstd	syn	syn	72	81	93	15	True	1	1	1	0	0	-1	9	0.52564569	0.86055226	0.3349065699999999	close	mid	LD	LD
1283	hypocrisy	pretense	5	False	1	2	5	False		0.7421383647798743	0.9247311827956988		avg	syn		72	107	93	117	True	1	1	1	1	0	0	8	0.82956627	0.8399563	0.010390029999999939	mid	mid	LPC	LPC
1284	hypocrisy	cant	5	False	1	2	5	False		0.7421383647798743	0.9743589743589745		avgstd	syn	syn	72	12	93	11	True	1	0	1	0	0	0	8	0.673314	0.74899656	0.07568256000000007	mid	mid	LD	LPC
1285	hypocrisy	dissimulation	5	False	1	2	1	False		0.7421383647798743	0.9690721649484536		avgstd	syn	syn	72	10	93	4	False	1	0	1	0	0	0	12	0.60300197	0.68974224	0.08674026999999995	mid	mid	LD	LPC
1286	hypocrite	cheat	4	False	5	1	5	False		0.9130434782608696	0.8888888888888888	avg	avg	both		57	24	27	30	True	0	0	0	0	0	0	8	0.67251793	0.87297029	0.20045236	mid	mid	LD	LD
1287	hypocrite	impostor	4	False	5	1	1	False		0.9130434782608696	0.979591836734694	avg	avgstd	both	syn	57	57	27	10	True	0	0	0	0	0	0	7	0.55752932	0.8216577	0.26412838000000005	close	mid	LD	LD
1288	hypocrite	pretender	4	True	5	1	3	True		0.9130434782608696	0.8888888888888888	avg	avg	both		57	59	27	20	True	0	0	0	0	0	0	9	0.93169459	0.90868975	-0.023004840000000026	far	mid	LPC	LPC
1289	hypothesis	conjecture	7	True	8	3	3	True		0.717948717948718	0.7261146496815287					173	106	385	41	True	1	1	2	0	1	-1	10	0.64571513	0.66681697	0.021101839999999927	mid	mid	LPC	LPC
1290	hypothesis	scheme	7	False	8	3	5	False		0.717948717948718	0.8165680473372781					173	1015	385	492	True	1	4	2	2	1	-2	8	0.78833706	0.84282958	0.05449251999999993	mid	mid	LD	LPC
1291	hypothesis	supposition	7	True	8	3	3	True		0.717948717948718	0.7096774193548387					173	152	385	29	True	1	1	2	0	1	-1	9	0.38989656	0.64528532	0.25538876000000005	close	close	LD	LD
1292	hypothesis	system	7	False	8	3	9	False		0.717948717948718	0.8505747126436781		avg	syn		173	4081	385	7820	True	1	4	2	4	1	0	7	0.76579846	0.96614042	0.20034196000000004	mid	far	LD	LD
1293	hypothesis	speculation	7	True	8	3	4	True		0.717948717948718	0.8888888888888888		avg	syn		173	319	385	258	True	1	2	2	1	1	-1	10	0.77940133	0.82153247	0.042131139999999956	mid	mid	LD	LPC
1294	hypothesis	surmise	7	True	8	3	1	True		0.717948717948718	0.9010989010989012		avg	syn		173	43	385	9	False	1	0	2	0	1	0	9	0.76090548	0.76932477	0.008419289999999968	mid	mid	LPC	LPC
1295	hypothesis	theory	7	True	8	3	3	True		0.717948717948718	0.7421383647798743					173	1618	385	2223	True	1	4	2	4	1	0	7	0.36978584	0.66080515	0.29101931	close	mid	LD	LD
1296	idea	apprehension	20	False	8	5	4	False		0.7577639751552795	0.8095238095238095					3976	338	6067	104	True	4	2	4	1	0	-1	11	0.72781201	0.83979673	0.11198472000000004	mid	mid	LD	LD
1297	idea	design	20	False	8	5	7	False		0.7577639751552795	0.907103825136612		avg	syn		3976	667	6067	2214	True	4	3	4	4	0	1	5	0.74003291	0.92174339	0.18171048	mid	mid	LD	LD
1298	idea	impression	20	False	8	5	9	True	notion	0.7577639751552795	0.7421383647798743					3976	1271	6067	696	True	4	4	4	3	0	-1	8	0.68439615	0.68310997	-0.0012861800000000256	mid	mid	LPC	LPC
1299	idea	plan	20	False	8	5	3	False		0.7577639751552795	0.8571428571428572		avg	syn		3976	2366	6067	3686	True	4	4	4	4	0	0	4	0.7684095	0.79399899	0.025589489999999993	mid	mid	LD	LPC
1300	idea	judgment	20	False	8	5	7	False		0.7577639751552795	0.6486486486486487					3976	1593	6067	731	True	4	4	4	3	0	-1	6	0.98352468	0.9458089	-0.03771578000000009	far	far	LPC	LPC
1301	idea	purpose	20	False	8	5	3	False		0.7577639751552795	0.8439306358381503		avg	syn		3976	3954	6067	1560	True	4	4	4	4	0	0	7	0.86234575	0.85151237	-0.010833380000000004	mid	mid	LPC	LPC
1302	idea	belief	20	False	8	5	2	False		0.7577639751552795	0.7096774193548387					3976	1364	6067	882	True	4	4	4	3	0	-1	5	0.63228946	0.66005573	0.027766269999999982	mid	mid	LD	LPC
1303	idea	fantasy	20	False	8	5	3	False		0.7577639751552795	0.9189189189189187		avg	syn		3976	45	6067	627	True	4	0	4	2	0	2	6	0.89531104	0.9025345	0.00722346000000007	far	mid	LPC	LPC
1304	idea	model	20	False	8	5	9	False		0.7577639751552795	0.9473684210526316		avgstd	syn	syn	3976	494	6067	2285	True	4	3	4	4	0	1	3	0.83715857	0.83180144	-0.005357130000000043	mid	mid	LPC	LPC
1305	idea	sentiment	20	False	8	5	2	False		0.7577639751552795	0.7804878048780488					3976	1531	6067	254	True	4	4	4	1	0	-3	7	0.70930002	0.7285235	0.01922347999999996	mid	mid	LPC	LPC
1306	idea	conceit	20	False	8	5	5	False		0.7577639751552795	0.88268156424581		avg	syn		3976	127	6067	39	True	4	1	4	0	0	-1	6	0.92891231	0.98482117	0.05590886000000006	far	far	LD	LPC
1307	idea	notion	20	False	8	5	4	True	theme	0.7577639751552795	0.7012987012987013					3976	600	6067	1027	True	4	3	4	3	0	0	6	0.3097421	0.34897607	0.03923397000000001	close	close	LD	LPC
1308	idea	supposition	20	False	8	5	3	False		0.7577639751552795	0.7096774193548387					3976	152	6067	29	True	4	1	4	0	0	-1	10	0.7512591	0.78692432	0.03566522000000005	mid	mid	LD	LPC
1309	idea	concept	20	False	8	5	1	True	theme	0.7577639751552795	0.75					3976	23	6067	1218	True	4	0	4	3	0	3	6	0.5204464	0.50433963	-0.016106769999999937	close	close	LPC	LPC
1310	idea	image	20	False	8	5	9	False		0.7577639751552795	0.7654320987654322					3976	474	6067	2774	True	4	3	4	4	0	1	4	0.67552575	0.8193993	0.14387355000000002	mid	mid	LD	LD
1311	idea	opinion	20	False	8	5	6	False		0.7577639751552795	0.717948717948718					3976	3131	6067	1288	True	4	4	4	3	0	-1	6	0.85745143	0.8895746	0.03212316999999998	mid	mid	LD	LPC
1312	idea	theory	20	False	8	5	3	False		0.7577639751552795	0.7421383647798743					3976	1618	6067	2223	True	4	4	4	4	0	0	5	0.73370927	0.77031376	0.03660448999999999	mid	mid	LD	LPC
1313	idea	conception	20	False	8	5	4	True	concept	0.7577639751552795	0.7421383647798743					3976	791	6067	320	True	4	3	4	2	0	-1	9	0.39962116	0.55369245	0.15407129000000003	close	close	LD	LD
1314	idea	imagination	20	False	8	5	3	False		0.7577639751552795	0.7577639751552795					3976	1182	6067	766	True	4	4	4	3	0	-1	9	0.74614548	0.83071153	0.08456604999999995	mid	mid	LD	LPC
1315	idea	pattern	20	False	8	5	8	False		0.7577639751552795	0.9583333333333334		avgstd	syn	syn	3976	219	6067	1422	True	4	2	4	4	0	2	6	0.97271852	0.95228422	-0.020434300000000016	far	far	LPC	LPC
1316	idiocy	foolishness	5	False	1	1	3	False		0.9690721649484536	0.907103825136612	avgstd	avg	both	entry	36	88	79	64	True	0	1	0	0	0	-1	10	0.95107067	0.83610909	-0.11496158000000001	far	mid	LPC	LPC
1317	idiocy	incapacity	5	False	1	1	2	False		0.9690721649484536	0.8505747126436781	avgstd	avg	both	entry	36	97	79	11	True	0	1	0	0	0	-1	7	0.7146417	0.96839857	0.2537568699999999	mid	far	LD	LD
1318	idiocy	folly	5	False	1	1	4	False		0.9690721649484536	0.7012987012987013	avgstd		entry	entry	36	535	79	139	True	0	3	0	1	0	-2	5	0.81835216	0.89348737	0.07513521000000001	mid	mid	LD	LPC
1319	idiocy	imbecility	5	False	1	1	2	False		0.9690721649484536	0.979591836734694	avgstd	avgstd	both	both	36	28	79	5	False	0	0	0	0	0	0	7	0.51974551	0.73918497	0.21943946000000003	close	mid	LD	LD
1320	imagination	fantasy	2	False	7	3	3	False		0.7577639751552795	0.9189189189189187		avg	syn		1182	45	766	627	True	4	0	3	2	-1	2	8	0.70648396	0.6636286	-0.04285536000000001	mid	mid	LPC	LPC
1321	impediment	bar	8	False	11	2	15	False		0.88268156424581	0.9130434782608696	avg	avg	both		37	707	36	2422	True	0	3	0	4	0	1	10	0.87049513	0.97371566	0.10322052999999998	mid	far	LD	LPC
1322	impediment	clog	8	False	11	2	3	False		0.88268156424581	0.98989898989899	avg	avgstd	both	syn	37	12	36	4	False	0	0	0	0	0	0	10	0.84170418	0.89502593	0.053321749999999946	mid	mid	LD	LPC
1323	impediment	encumbrance	8	False	11	2	3	False		0.88268156424581	0.9473684210526316	avg	avgstd	both	syn	37	10	36	6	False	0	0	0	0	0	0	10	0.9353716	0.83874376	-0.09662784000000002	far	mid	LPC	LPC
1324	impediment	obstacle	8	False	11	2	2	True	hindrance	0.88268156424581	0.7878787878787878	avg		entry		37	202	36	183	True	0	2	0	1	0	-1	9	0.48280936	0.47439684	-0.008412520000000034	close	close	LPC	LPC
1325	impediment	barrier	8	False	11	2	3	False		0.88268156424581	0.8888888888888888	avg	avg	both		37	227	36	333	True	0	2	0	2	0	0	8	0.68430255	0.74206719	0.057764640000000034	mid	mid	LD	LPC
1326	impediment	difficulty	8	False	11	2	4	False		0.88268156424581	0.7421383647798743	avg		entry		37	1584	36	659	True	0	4	0	2	0	-2	9	0.83394442	0.82237846	-0.011565959999999986	mid	mid	LPC	LPC
1327	impediment	hindrance	8	True	11	2	3	True		0.88268156424581	0.8165680473372781	avg		entry		37	96	36	22	True	0	1	0	0	0	-1	9	0.55276376	0.611935	0.05917123999999996	close	close	LD	LPC
1328	impediment	obstruction	8	True	11	2	5	True		0.88268156424581	0.6394557823129252	avg		entry		37	108	36	80	True	0	1	0	0	0	-1	11	0.64399554	0.79927386	0.15527831999999997	mid	mid	LD	LD
1329	impudence	assurance	7	False	7	2	4	False		0.9583333333333334	0.7951807228915663	avgstd		entry	entry	85	471	11	177	True	1	3	0	1	-1	-2	5	0.87975895	1.00011713	0.12035817999999998	far	far	LD	LD
1330	impudence	impertinence	7	True	7	2	3	True		0.9583333333333334	0.979591836734694	avgstd	avgstd	both	both	85	71	11	12	True	1	1	0	0	-1	-1	5	0.64361568	0.79712821	0.15351252999999998	mid	mid	LD	LD
1331	impudence	presumption	7	False	7	2	4	False		0.9583333333333334	0.8304093567251463	avgstd		entry	entry	85	169	11	111	True	1	1	0	1	-1	0	10	0.77292971	0.9599979	0.18706818999999997	mid	far	LD	LD
1332	impudence	boldness	7	False	7	2	3	False		0.9583333333333334	0.8439306358381503	avgstd	avg	both	entry	85	123	11	44	True	1	1	0	0	-1	-1	8	0.62805472	0.98533335	0.35727863000000004	mid	far	LD	LD
1333	impudence	rudeness	7	False	7	2	2	False		0.9583333333333334	0.9528795811518324	avgstd	avgstd	both	both	85	70	11	46	True	1	1	0	0	-1	-1	6	0.68830246	0.96253817	0.27423571	mid	far	LD	LD
1334	impudence	effrontery	7	False	7	2	1	False		0.9583333333333334	0.979591836734694	avgstd	avgstd	both	both	85	5	11	5	False	1	0	0	0	-1	0	9	0.59452305	0.72832496	0.13380190999999997	mid	mid	LD	LD
1335	impudence	insolence	7	True	7	2	2	True		0.9583333333333334	0.9473684210526316	avgstd	avgstd	both	both	85	79	11	25	True	1	1	0	0	-1	-1	4	0.62538386	0.83548592	0.21010205999999998	mid	mid	LD	LD
1336	induction	deduction	2	False	9	6	6	False		0.9473684210526316	0.9130434782608696	avgstd	avg	both	entry	79	43	77	72	True	1	0	0	0	-1	0	2	0.5872317	0.79390494	0.20667323999999998	close	mid	LD	LD
1337	induction	inference	2	False	9	6	1	False		0.9473684210526316	0.6928104575163399	avgstd		entry	entry	79	155	77	57	True	1	1	0	0	-1	-1	7	0.72340966	0.72583509	0.0024254300000000617	mid	mid	LPC	LPC
1338	industry	application	11	False	3	3	7	False		0.7951807228915663	0.8636363636363636		avg	syn		803	712	3674	843	True	3	3	4	3	1	0	10	0.8548658	0.90981433	0.054948529999999995	mid	mid	LD	LPC
1339	industry	diligence	11	True	3	3	3	True		0.7951807228915663	0.7654320987654322					803	93	3674	46	True	3	1	4	0	1	-1	8	0.68389965	0.91938422	0.23548457	mid	mid	LD	LD
1340	industry	labor	11	False	3	3	7	False		0.7951807228915663	0.75					803	2461	3674	1876	True	3	4	4	4	1	0	7	0.58521423	0.685387	0.10017277000000002	close	mid	LD	LPC
1341	industry	persistence	11	False	3	3	3	False		0.7951807228915663	0.8505747126436781		avg	syn		803	110	3674	115	True	3	1	4	1	1	0	9	0.87120132	0.94397364	0.07277232	mid	far	LD	LPC
1342	industry	effort	11	False	3	3	4	False		0.7951807228915663	0.8095238095238095					803	2403	3674	2456	True	3	4	4	4	1	0	7	0.89344192	0.88787082	-0.005571100000000051	far	mid	LPC	LPC
1343	industry	pains	11	False	3	3	1	False		0.7951807228915663	0.7096774193548387					803	521	3674	263	True	3	3	4	1	1	-2	7	0.93788937	1.03387047	0.09598110000000004	far	far	LD	LPC
1344	industry	attention	11	False	3	3	6	False		0.7951807228915663	0.7804878048780488					803	3542	3674	4346	True	3	4	4	4	1	0	8	0.82205823	0.90832289	0.08626465999999999	mid	mid	LD	LPC
1345	industry	exertion	11	False	3	3	1	False		0.7951807228915663	0.8235294117647058					803	194	3674	70	True	3	2	4	0	1	-2	8	0.70350084	0.92497688	0.22147603999999999	mid	mid	LD	LD
1346	industry	patience	11	False	3	3	2	False		0.7951807228915663	0.6842105263157895					803	860	3674	534	True	3	3	4	2	1	-1	8	0.76289601	1.01390387	0.2510078600000001	mid	far	LD	LD
1347	industry	constancy	11	False	3	3	3	False		0.7951807228915663	0.8372093023255813		avg	syn		803	71	3674	18	True	3	1	4	0	1	-1	7	0.83159302	0.95497163	0.12337860999999994	mid	far	LD	LD
1348	influence	move	7	False	0	5	5	False		0.8235294117647058	0.8700564971751412		avg	syn		3266	286	1146	1357	True	4	2	3	3	-1	1	8	1.0002214	0.95360409	-0.04661731000000002	far	far	LPC	LPC
1349	influence	stir	7	False	0	5	3	False		0.8235294117647058	0.9361702127659576		avg	syn		3266	165	1146	72	True	4	1	3	0	-1	-1	9	0.95017872	1.06726361	0.11708488999999989	far	far	LD	LD
1350	influence	drive	7	False	0	5	12	False		0.8235294117647058	0.8700564971751412		avg	syn		3266	291	1146	1641	True	4	2	3	4	-1	2	8	0.94823789	1.09576806	0.1475301699999999	far	far	LD	LD
1351	influence	sway	7	False	0	5	2	False		0.8235294117647058	0.8950276243093923		avg	syn		3266	190	1146	87	True	4	1	3	1	-1	0	9	0.6717194	0.74837003	0.07665063000000005	mid	mid	LD	LPC
1352	influence	incline	7	False	0	5	2	False		0.8235294117647058	0.88268156424581		avg	syn		3266	89	1146	62	True	4	1	3	0	-1	-1	4	0.948544	1.06953984	0.12099583999999997	far	far	LD	LD
1353	influence	lead	7	False	0	5	17	False		0.8235294117647058	0.7804878048780488					3266	501	1146	1191	True	4	3	3	3	-1	0	7	0.91920322	0.9885752	0.06937198	far	far	LD	LPC
1354	influence	urge	7	False	0	5	2	False		0.8235294117647058	0.9361702127659576		avg	syn		3266	15	1146	313	True	4	0	3	2	-1	2	7	0.93376444	0.93331603	-0.0004484100000000657	far	far	LPC	LPC
1355	injury	blemish	11	False	6	5	1	False		0.7421383647798743	0.9637305699481864		avgstd	syn	syn	477	26	604	18	True	3	0	2	0	-1	0	7	0.83105085	0.81965492	-0.011395930000000054	mid	mid	LPC	LPC
1356	injury	disadvantage	11	False	6	5	1	False		0.7421383647798743	0.8095238095238095					477	196	604	117	True	3	2	2	1	-1	-1	10	0.8814865	0.85855768	-0.02292881999999996	far	mid	LPC	LPC
1357	injury	loss	11	False	6	5	8	True	deprivation	0.7421383647798743	0.7341772151898734					477	1774	604	2109	True	3	4	2	4	-1	0	6	0.65360979	0.67338377	0.01977398000000008	mid	mid	LPC	LPC
1358	injury	prejudice	11	False	6	5	1	False		0.7421383647798743	0.8165680473372781					477	394	604	164	True	3	2	2	1	-1	-1	7	0.8539155	0.84032409	-0.013591410000000081	mid	mid	LPC	LPC
1359	injury	damage	11	False	6	5	5	True	harm	0.7421383647798743	0.8023952095808383					477	285	604	1004	True	3	2	2	3	-1	1	6	0.30983631	0.36222476	0.052388449999999975	close	close	LD	LPC
1360	injury	evil	11	False	6	5	3	False		0.7421383647798743	0.75					477	808	604	547	True	3	3	2	2	-1	-1	6	0.86291972	0.91966101	0.056741290000000055	mid	mid	LD	LPC
1361	injury	impairment	11	False	6	5	5	True	damage	0.7421383647798743	0.8023952095808383					477	14	604	46	True	3	0	2	0	-1	0	8	0.77711884	0.60800327	-0.16911557	mid	close	LPC	LPC
1362	injury	mischief	11	False	6	5	2	False		0.7421383647798743	0.8764044943820225		avg	syn		477	404	604	123	True	3	2	2	1	-1	-1	7	0.68443357	0.77197502	0.08754144999999991	mid	mid	LD	LPC
1363	injury	detriment	11	False	6	5	1	False		0.7421383647798743	0.8372093023255813		avg	syn		477	56	604	44	True	3	0	2	0	-1	0	9	0.53070131	0.75222024	0.22151893	close	mid	LD	LD
1364	injury	harm	11	True	6	5	3	True		0.7421383647798743	0.7577639751552795					477	676	604	555	True	3	3	2	2	-1	-1	5	0.50912668	0.47505698	-0.034069700000000036	close	close	LPC	LPC
1365	injury	injustice	11	False	6	5	2	False		0.7421383647798743	0.7012987012987013					477	332	604	134	True	3	2	2	1	-1	-1	5	0.65751391	0.77548371	0.11796980000000001	mid	mid	LD	LD
1366	injustice	grievance	3	False	4	2	3	False		0.7012987012987013	0.9361702127659576		avg	syn		332	131	134	82	True	2	1	1	0	-1	-1	7	0.65176093	0.8244362	0.17267526999999994	mid	mid	LD	LD
1367	injustice	injury	3	False	4	2	5	False		0.7012987012987013	0.7421383647798743					332	477	134	604	True	2	3	1	2	-1	-1	5	0.65751391	0.77548371	0.11796980000000001	mid	mid	LD	LD
1368	insanity	aberration	11	False	0	1	3	False		0.8636363636363636	0.9010989010989012	avg	avg	both		181	17	102	52	True	1	0	1	0	0	0	8	0.76649201	0.97266522	0.20617321	mid	far	LD	LD
1369	insanity	delirium	11	False	0	1	2	False		0.8636363636363636	0.7012987012987013	avg		entry		181	86	102	31	True	1	1	1	0	0	-1	7	0.56691516	0.67576802	0.10885286000000005	close	mid	LD	LD
1370	insanity	frenzy	11	False	0	1	1	False		0.8636363636363636	0.8165680473372781	avg		entry		181	138	102	183	True	1	1	1	1	0	0	6	0.72952764	0.89055392	0.16102627999999997	mid	mid	LD	LD
1371	insanity	madness	11	False	0	1	5	False		0.8636363636363636	0.8950276243093923	avg	avg	both		181	292	102	256	True	1	2	1	1	0	-1	7	0.566434	0.65249234	0.08605834000000001	close	close	LD	LPC
1372	insanity	alienation	11	False	0	1	4	False		0.8636363636363636	0.9189189189189187	avg	avg	both		181	34	102	84	True	1	0	1	1	0	1	7	0.8307879	0.79838207	-0.03240582999999997	mid	mid	LPC	LPC
1373	insanity	dementia	11	False	0	1	1	False		0.8636363636363636	0.8304093567251463	avg		entry		181	5	102	51	False	1	0	1	0	0	0	7	0.67783409	0.78373831	0.1059042200000001	mid	mid	LD	LD
1374	insanity	hallucination	11	False	0	1	3	False		0.8636363636363636	0.9743589743589745	avg	avgstd	both	syn	181	34	102	35	True	1	0	1	0	0	0	10	0.687628	0.86794496	0.18031695999999997	mid	mid	LD	LD
1375	insanity	mania	11	False	0	1	2	False		0.8636363636363636	0.8505747126436781	avg	avg	both		181	72	102	66	True	1	1	1	0	0	-1	5	0.67637546	0.84742126	0.17104579999999991	mid	mid	LD	LD
1376	insanity	derangement	11	False	0	1	2	False		0.8636363636363636	0.9847715736040608	avg	avgstd	both	syn	181	17	102	2	False	1	0	1	0	0	0	9	0.717609	0.9001903	0.18258129999999995	mid	mid	LD	LD
1377	insanity	lunacy	11	False	0	1	2	False		0.8636363636363636	0.9949748743718592	avg	avgstd	both	syn	181	19	102	41	True	1	0	1	0	0	0	6	0.6927824	0.8750184	0.18223599999999995	mid	mid	LD	LD
1378	journey	excursion	8	False	1	1	2	False		0.6206896551724138	0.9010989010989012		avg	syn		1434	157	881	79	True	4	1	3	0	-1	-1	7	0.54767686	0.74160703	0.1939301699999999	close	mid	LD	LD
1379	journey	pilgrimage	8	False	1	1	1	False		0.6206896551724138	0.8165680473372781					1434	95	881	128	True	4	1	3	1	-1	0	9	0.51672404	0.57443902	0.05771497999999997	close	close	LD	LPC
1380	journey	transit	8	False	1	1	3	False		0.6206896551724138	0.88268156424581		avg	syn		1434	174	881	352	True	4	1	3	2	-1	1	7	0.7901454	0.89404895	0.10390354999999996	mid	mid	LD	LPC
1381	journey	trip	8	False	1	1	7	False		0.6206896551724138	0.6577181208053691					1434	858	881	2393	True	4	3	3	4	-1	1	6	0.4361048	0.46500059	0.028895789999999977	close	close	LD	LPC
1382	journey	expedition	8	False	1	1	5	False		0.6206896551724138	0.75					1434	790	881	271	True	4	3	3	1	-1	-2	10	0.62138651	0.5923369	-0.029049609999999948	mid	close	LPC	LPC
1383	journey	tour	8	False	1	1	3	False		0.6206896551724138	0.7654320987654322					1434	300	881	1104	True	4	2	3	3	-1	1	4	0.62802525	0.59567701	-0.03234824000000003	mid	close	LPC	LPC
1384	journey	travel	8	False	1	1	3	False		0.6206896551724138	0.8165680473372781					1434	347	881	1035	True	4	2	3	3	-1	1	6	0.51805161	0.61895458	0.10090297000000004	close	close	LD	LPC
1385	journey	voyage	8	False	1	1	2	False		0.6206896551724138	0.6577181208053691					1434	752	881	213	True	4	3	3	1	-1	-2	5	0.42923616	0.46418217	0.03494601000000003	close	close	LD	LPC
1386	judge	arbiter	5	False	3	2	2	True	umpire	0.6577181208053691	0.8700564971751412		avg	syn		1148	26	1307	28	True	4	0	3	0	-1	0	6	0.70217886	0.75111546	0.0489366	mid	mid	LD	LPC
1387	judge	arbitrator	5	False	3	2	1	True	arbiter	0.6577181208053691	0.7577639751552795					1148	17	1307	40	True	4	0	3	0	-1	0	10	0.6747651	0.61435115	-0.06041395000000005	mid	close	LPC	LPC
1388	judge	justice	5	True	3	2	4	True		0.6577181208053691	0.75					1148	1743	1307	1479	True	4	4	3	4	-1	0	4	0.60753405	0.68951922	0.08198516999999994	mid	mid	LD	LPC
1389	judge	referee	5	False	3	2	3	False		0.6577181208053691	0.9583333333333334		avgstd	syn	syn	1148	28	1307	76	True	4	0	3	0	-1	0	6	0.73635105	0.79470699	0.058355939999999995	mid	mid	LD	LPC
1390	judge	umpire	5	False	3	2	2	True	arbiter	0.6577181208053691	0.9010989010989012		avg	syn		1148	37	1307	46	True	4	0	3	0	-1	0	5	0.70743687	0.74947033	0.04203345999999997	mid	mid	LD	LPC
1391	justice	equity	13	False	6	4	3	False		0.75	0.9583333333333334		avgstd	syn	syn	1743	72	1479	423	True	4	1	4	2	0	1	6	0.58658136	0.73520025	0.14861888999999995	close	mid	LD	LD
1392	justice	impartiality	13	False	6	4	1	False		0.75	0.7951807228915663					1743	58	1479	17	True	4	0	4	0	0	0	10	0.65326685	0.69686503	0.04359818000000004	mid	mid	LD	LPC
1393	justice	legality	13	False	6	4	1	False		0.75	0.7577639751552795					1743	33	1479	29	True	4	0	4	0	0	0	7	0.71650387	0.84677003	0.1302661599999999	mid	mid	LD	LD
1394	justice	fairness	13	False	6	4	4	False		0.75	0.8095238095238095					1743	107	1479	239	True	4	1	4	1	0	0	8	0.6702086	0.61027602	-0.05993258000000001	mid	close	LPC	LPC
1395	justice	integrity	13	False	6	4	2	False		0.75	0.7577639751552795					1743	248	1479	377	True	4	2	4	2	0	0	8	0.76844203	0.78149114	0.013049109999999975	mid	mid	LPC	LPC
1396	justice	rectitude	13	False	6	4	1	False		0.75	0.7951807228915663					1743	40	1479	18	True	4	0	4	0	0	0	6	0.72634579	0.76410897	0.03776318000000001	mid	mid	LD	LPC
